ds,yhat,yhat_lower,yhat_upper
2025-06-20,104.00553905625145,97.89562765254213,110.13200714335407
2025-06-21,102.98197834535905,96.58957528321666,109.30423409404548
2025-06-22,102.99109388968823,97.06746601187493,109.22644830110836
2025-06-23,102.82384878876105,96.20646904585621,108.79463579457645
2025-06-24,101.39767908573604,95.49311183278886,108.18349821220839
2025-06-25,101.86115114427463,95.50215771530743,108.09723223926058
2025-06-26,100.89523255271281,95.09317247548901,107.32279336317968
2025-06-27,101.61449274161048,95.0225559451011,107.70730190293217
2025-06-28,100.49847444494802,94.59193969502655,106.53787246677805
2025-06-29,100.42067673694416,94.39787181244805,106.51460836717405
2025-06-30,100.17452668443178,93.8102626186653,106.30699210897022
2025-07-01,98.67977029530806,92.53042386422086,104.5742635240919
2025-07-02,99.08705930748309,92.45313194074238,105.59110965714031
2025-07-03,98.07915652954951,91.54667221784142,104.31062094741696
2025-07-04,98.7720779563358,92.81340479440927,104.35723185193312
2025-07-05,97.64641465210129,91.02619056354325,103.76735756138373
2025-07-06,97.57627676255231,91.7272443814172,103.73282843773481
2025-07-07,97.35523804036117,91.32450433785853,103.73048226706261
2025-07-08,95.90271258053401,90.11389468999572,102.15158581385725
2025-07-09,96.36854096278532,90.18755030666837,102.44629585285139
2025-07-10,95.43420877656601,89.33879607034056,101.28891270578043
2025-07-11,96.21401561566628,89.96757935494936,102.07388189362852
2025-07-12,95.18643699583279,88.89118816151662,101.10233504274969
2025-07-13,95.22312062499793,89.02815532685844,101.44979338353149
2025-07-14,95.114894108505,89.33086207585055,101.1148793510393
2025-07-15,93.77821414608086,87.62393308306297,99.48191770693623
2025-07-16,94.3598324836572,88.29849677053615,100.04018542459626
2025-07-17,93.53809942023315,87.06090323836818,100.28778578394797
2025-07-18,94.42422059947377,87.9498005108172,100.94958273272158
2025-07-19,93.49370706690314,87.47738105715142,99.5177982666921
2025-07-20,93.6154575045126,88.04531380840575,99.84655902504784
2025-07-21,93.57784723463452,87.43418114634903,100.04035516310886
2025-07-22,92.29525165854565,86.21753079206238,98.64931538826863
2025-07-23,92.91277717187839,86.71720268266614,99.38090679399075
2025-07-24,92.10761837154675,85.89853253745095,98.17960684464444
2025-07-25,92.9903555944813,86.93815277735875,99.44806745078677
2025-07-26,92.03643142767413,85.6283880128446,97.96753805512918
2025-07-27,92.11524415049176,85.71296761694663,98.10873846833641
2025-07-28,92.01623217256505,85.31040288853842,98.05831267459612
2025-07-29,90.65537704655907,84.51650494042258,96.4435678370943
2025-07-30,91.17989846109832,85.05967571768123,97.50694626286048
2025-07-31,90.26956083606925,83.82738962499549,96.41042803900113
2025-08-01,91.03790679400015,85.17620554321442,97.12136648520638
2025-08-02,89.96365777542118,83.8194523676254,96.0165741532547
2025-08-03,89.91972174075042,83.8980786767279,96.32372051732793
2025-08-04,89.69918430358,83.11833392685419,96.07289211623124
2025-08-05,88.22171339479883,82.40731491493808,94.38137257788685
2025-08-06,88.63815355186884,82.1520190157244,94.42660569091201
2025-08-07,87.63173223947084,81.40424673170116,94.07187611805882
2025-08-08,88.31919627555168,81.74537173755627,94.38771062551328
2025-08-09,87.18212136878185,81.12799106163082,93.31370265976675
2025-08-10,87.09583730766259,81.10266122398347,92.84937116100491
2025-08-11,86.8553475289953,80.81662293537542,93.22145443110435
2025-08-12,85.38167526381078,79.63425440869442,91.02741285274644
2025-08-13,85.82641410863228,79.6697840170473,92.31810196928211
2025-08-14,84.8729067836052,78.902135839926,91.21371268747858
2025-08-15,85.63737106826252,79.5579155469951,92.02378463605338
2025-08-16,84.60021636925703,78.41255840462536,91.57827295962021
2025-08-17,84.63499342433337,78.6887737766145,90.65494913539882
2025-08-18,84.53435534733215,78.05675279007349,90.52589834623839
2025-08-19,83.21646121381548,76.69796242478768,89.38275512850882
2025-08-20,83.82959858537987,78.24087534224255,89.71815417135099
2025-08-21,83.05344687125213,76.95183393824863,88.87513514176315
2025-08-22,84.00029829053739,78.2048662506474,89.92403028482556
2025-08-23,83.14647735836101,77.23098637821404,89.59644661685589
2025-08-24,83.36139863356604,76.9487088519083,89.58061021504083
2025-08-25,83.433638007203,77.48489131602348,89.88662018374514
2025-08-26,82.27744572698505,76.26084041543047,88.4998333660847
2025-08-27,83.03747455643641,76.83892555885993,89.4745530074781
2025-08-28,82.39014205646495,75.93402693033032,88.70318079687114
2025-08-29,83.44494101186467,77.20121381832772,89.25622551384207
2025-08-30,82.67593643245101,76.5855241661401,88.79427898702151
2025-08-31,82.95088669075989,76.42855273740328,88.71053173336044
2025-09-01,83.0573622794314,77.11103952848124,89.01464188100034
2025-09-02,81.90928901874098,76.09522976120768,88.085118305176
2025-09-03,82.65168821907052,76.60427540336825,88.66298640848116
2025-09-04,81.96203238947496,75.69093060867576,87.33654817250796
2025-09-05,82.95153062873162,77.00094328134425,89.0565767459912
2025-09-06,82.09658275064544,75.6176751178766,88.32648626502048
2025-09-07,82.26784082085506,75.71468151109967,88.59426009277949
2025-09-08,82.25625316637581,76.25403992985967,88.5664700977494
2025-09-09,80.97951968731896,75.02960798324725,86.94934922408615
2025-09-10,81.58673334011894,74.96525931165925,87.44587225440917
2025-09-11,80.75962904932624,74.78939679773208,86.5501886803585
2025-09-12,81.61375707735172,75.0462773181585,87.91986778921316
2025-09-13,80.62982294478937,74.39626849545124,87.36055581344998
2025-09-14,80.68263568231669,74.68196662966739,87.1412555257594
2025-09-15,80.56704255655347,74.17924654951327,87.01049579737439
2025-09-16,79.2042820714113,72.79819406296298,85.54272957351178
2025-09-17,79.74653289559006,73.48745454683545,85.91792234675572
2025-09-18,78.87808248543342,72.56765221158273,85.15253293198693
2025-09-19,79.71643460632217,73.71240193060062,85.92454696585445
2025-09-20,78.74359961964396,73.06728043628358,84.92154855094607
2025-09-21,78.83501064233812,72.63332314523466,85.54601336263045
2025-09-22,78.78544456185483,72.54655173582955,84.55763730489564
2025-09-23,77.51538004024327,71.61365575724432,83.23789918862657
2025-09-24,78.17556997236821,71.38077356388517,84.06183573890377
2025-09-25,77.44825147022401,71.67259369914582,83.55230939781474
2025-09-26,78.44831138701184,72.1145584195563,84.3201200126986
2025-09-27,77.65464960048446,71.58820489171896,83.70027161573043
2025-09-28,77.93918110319352,72.13764190004206,83.91137847624684
2025-09-29,78.09285346978436,72.16272782455194,84.65673897795277
2025-09-30,77.03210913661937,70.87730502697727,83.44693232007724
2025-10-01,77.90356705091006,71.92900906715005,83.77064937471616
2025-10-02,77.38534372562603,71.39296368806144,83.33457737605698
2025-10-03,78.58832863569043,72.28393333135547,84.9549154334494
2025-10-04,77.98765314069593,71.34262692289677,84.40796429006701
2025-10-05,78.45179107629099,71.93096113087833,84.8680031021704
2025-10-06,78.76866488901,72.53390215022215,84.92125334177443
2025-10-07,77.85218433975571,71.6724042523447,84.08385712944954
2025-10-08,78.84699027541225,72.90475107187136,84.88091688517292
2025-10-09,78.42982185603302,71.71195778450065,84.4920005537905
2025-10-10,79.71082097930021,73.35423148807824,85.61833816834994
2025-10-11,79.16501237998992,72.35445844702883,85.84595422036048
2025-10-12,79.66139734486222,73.0085877791926,85.51334554640225
2025-10-13,79.98903522523776,73.9768414473182,85.72231638193122
2025-10-14,79.06354057957017,73.00954747422638,85.55391629347382
2025-10-15,80.03176972718128,73.58143465165132,86.4308007607017
2025-10-16,79.57311681984733,73.46689790864356,85.22728689965996
2025-10-17,80.80073527901563,74.60042522624099,86.78991518938318
2025-10-18,80.19292550894254,73.57831950592511,86.2779914303419
2025-10-19,80.62212951473421,74.80685447791188,86.59181226762782
2025-10-20,80.88090947548287,74.3239899502167,87.20650786139174
2025-10-21,79.88834106952172,73.70014937456384,85.9289924014529
2025-10-22,80.79459831053913,74.72164006762351,87.00283407334062
2025-10-23,80.2821529065168,74.07816674297536,86.37986671953871
2025-10-24,81.46690673995764,75.21796905566423,87.97752837866177
2025-10-25,80.82950089809647,74.39977530931314,86.77254609651351
2025-10-26,81.24424409703158,74.73212823348982,87.55424777214135
2025-10-27,81.50503939933813,75.37163077945178,87.44505854613016
2025-10-28,80.53174145446852,74.20585125164108,86.91117093199495
2025-10-29,81.47472199608889,75.28673789278143,87.9354295752474
2025-10-30,81.01606710049927,74.56354978383442,87.20096460431215
2025-10-31,82.27072480091975,75.89567235995344,88.41850573635243
2025-11-01,81.71784598819332,75.19047244656122,88.13374778371653
2025-11-02,82.22976046498341,76.09362182637575,88.89586332418999
2025-11-03,82.59796562653442,76.61103002382943,88.58760601089634
2025-11-04,81.73955816319025,75.56223148777865,87.73790665895655
2025-11-05,82.80188433052768,76.61521904513586,88.52332896334468
2025-11-06,82.46382981220842,76.12923882644783,88.65125448951693
2025-11-07,83.83706507196231,77.18598588926527,89.92552589439597
2025-11-08,83.39748628531655,77.26873035140774,89.76951841723239
2025-11-09,84.01429081789408,77.75305218028974,90.06531438499088
2025-11-10,84.4760618458615,78.01987696111046,90.83533976408619
2025-11-11,83.69728974079544,77.77746713491524,89.64926845381513
2025-11-12,84.82310317574203,78.29406661020523,90.95886430068731
2025-11-13,84.53062864513032,78.15045211623115,90.62878782990857
2025-11-14,85.93029228564147,80.19190887205664,92.52604739048331
2025-11-15,85.49730245853651,79.34688392973896,91.33146792090709
2025-11-16,86.10075085515854,80.16001994844274,92.1038952471683
2025-11-17,86.52970597419608,80.77548657581644,92.78104201261465
2025-11-18,85.69972632457419,79.52576310500125,92.0478427745319
2025-11-19,86.75756652715015,80.54970298925478,92.79594965422922
2025-11-20,86.38249570212888,80.32263065698966,92.69084050011338
2025-11-21,87.68754318027172,81.45424210935325,93.47942911565873
2025-11-22,87.1509115726422,80.83632841957758,93.22426914445121
2025-11-23,87.64499691217736,81.43822405094664,94.2948885739876
2025-11-24,87.96239198872202,81.4690158959256,94.15810686773814
2025-11-25,87.02230276043228,81.02588081988502,93.44606000119629
2025-11-26,87.97515372777008,81.39630833741596,94.38218433783224
2025-11-27,87.5038044770023,81.40187595060264,94.06505951345129
2025-11-28,88.72469527812852,82.76174982893644,94.93965479302501
2025-11-29,88.1191645655645,81.80442430573828,94.24775780820748
2025-11-30,88.56238067658433,82.280957449271,94.70536439205063
2025-12-01,88.84926642450245,82.88187068850458,95.21881312601772
2025-12-02,87.90084857034557,81.69613006231438,94.18163400798072
2025-12-03,88.86880992507994,82.47230462628326,94.79393917888805
2025-12-04,88.43666774983369,82.3752306739314,94.32745988959736
2025-12-05,89.7208973749006,83.89337219913816,96.10007061982786
2025-12-06,89.20224444953179,83.25479866816613,95.51146063383726
2025-12-07,89.75466831516898,83.80301610280605,96.27531516179339
2025-12-08,90.17129472925353,84.04894847024649,96.01851617567596
2025-12-09,89.37080919843045,83.46797292552324,95.48749878017263
2025-12-10,90.50206741791376,84.46548838857076,96.55571877886594
2025-12-11,90.24534485576227,83.66448945312166,96.38455695343606
2025-12-12,91.71354242854154,85.73503224553345,98.12448692022892
2025-12-13,91.38358941763804,84.742107481615,96.96790601902963
2025-12-14,92.12548363262641,85.82415401076247,98.08172051927276
2025-12-15,92.72834441011115,86.76768022975735,99.19007981727081
2025-12-16,92.10690698991905,85.93590030980434,98.46953059757028
2025-12-17,93.40623204707039,87.18830601479183,99.34295917538434
2025-12-18,93.30304977390526,87.2826055113373,99.36145854230345
2025-12-19,94.90705296168052,89.20841480182045,101.0729093932562
2025-12-20,94.69237794939487,88.29960693587526,100.55007381282219
2025-12-21,95.5267114419644,89.45165606445512,101.94053918882072
2025-12-22,96.19739711254408,90.55663973705317,102.17891278914999
2025-12-23,95.61796923148893,89.7510864732316,102.16155753507793
2025-12-24,96.93288620759748,90.5909558056248,103.04467779549825
2025-12-25,96.81888297094052,90.36612678826889,102.97121291798128
2025-12-26,98.3862566172099,92.15555977536498,104.70234347064718
2025-12-27,98.11032458413972,91.83593703775954,104.49784545706552
2025-12-28,98.86049418051508,92.8990915578862,105.49263138771127
2025-12-29,99.4263185889873,93.10216192840585,105.69164458462349
2025-12-30,98.72396814093482,92.66357455581186,105.14798048854377
2025-12-31,99.90089160602989,94.01106318628995,105.85347987432012
